sample_id,num_0,num_1,num_2,num_3,num_4,cat_0,cat_1,cat_2,label
sample_44_00199,-1.0727936856052214,1.7178344090681743,0.3878004502102485,0.6648871250741192,-1.054558064731719,1,2,3,-4.995040257655711
sample_44_00200,-0.1724549883450128,-0.24641555893554742,1.4777264331627964,2.0768743306375,1.9077904067316978,2,3,3,1.4762087751807922
sample_44_00201,-2.240038601614634,0.20248941647309046,-1.076211919235771,0.08535632073039298,-0.26650740435381826,3,0,2,-3.619573384970945
sample_44_00202,-1.4460254286366905,-0.996617191452439,0.7877049688555928,0.025777074075867133,-0.45013967657015375,0,1,0,-2.379558112821825
sample_44_00203,0.2664736612859194,-0.8814409085023382,0.756946082607378,-0.19622767348277137,1.1846110435416022,1,2,2,2.9714829992038863
sample_44_00204,-1.7777713248642906,0.484291849330751,-0.25690356444223805,-1.1806694435468499,-0.7987127592051105,0,3,2,-6.120219844023546
sample_44_00205,0.21123233209142783,0.7345635446497418,-0.2712518323872148,-0.031688436233833085,-0.317298858793337,1,2,1,-0.2349909725346725
sample_44_00206,-0.3521336448370998,2.0014728020691757,0.8447771434524359,1.6652815661124691,-0.23474694431823587,2,2,0,-2.8745817925013943
sample_44_00207,0.5412660609143776,0.0299355119124269,1.164233390738893,0.4053355385397593,1.713623589051034,1,2,1,2.0138764721201574
sample_44_00208,0.3285097686234216,-0.21864110921308,-0.8044906858345681,-0.43133656708266765,0.8796439417393397,3,2,3,2.7058844047900332
sample_44_00209,-0.346550596329257,0.2126724549110639,0.8852724979977789,1.3463651666283398,-0.9240200251231796,1,2,0,-0.43306032158139407
sample_44_00210,-0.1476954602146343,-1.0943747978423457,0.25898913397376844,0.03823360490341719,0.2747703236070276,0,2,0,1.561546293927139
sample_44_00211,-1.1382750265422747,-0.3507487796870907,-1.5641989287845137,0.6697941782917913,-0.4281175970925545,1,1,2,-2.1207571678018002
sample_44_00212,-0.5758567948493998,0.3334362095131178,0.7068976379653822,-0.4691801079337144,0.07468938734232061,3,3,2,-0.5941167325287287
sample_44_00213,0.31197886034932987,-0.25453299265081075,-0.8744527248800643,-0.6466069706988166,0.7398970484421551,2,3,2,2.1528715306235653
sample_44_00214,0.21025388825935443,-1.0837650465335973,-0.46684752091072246,0.6516942925072878,0.010712235844925066,1,0,2,2.6722702489145904
sample_44_00215,-0.7664017777305094,-1.1344197098112108,0.15824047050202744,1.5901296694524871,-0.17800350778370091,1,3,1,0.9145533785075902
sample_44_00216,-0.8341148285167386,-0.863680265260897,0.9261203998874471,-1.9275425822261747,-0.5196916517905027,3,2,0,-0.3508361880237495
sample_44_00217,-0.12698503112359644,-0.650410498458505,1.9192825329190168,0.1477986089976023,0.08607420092829643,1,3,3,1.1371086271963762
sample_44_00218,0.9409443926194491,-0.09643928570565834,-1.6798878133480781,0.1813475702313537,-0.5184315824019188,3,1,0,3.00235253752272
sample_44_00219,-0.60372243023035,1.1460232264050567,-0.8820831359366222,-0.01928410900817553,-0.04552777570814892,3,1,0,-0.6369891927638421
sample_44_00220,0.2413424592680812,1.9374510365839497,-0.8915411116854981,-0.09356537768020058,1.0107069909538282,0,1,3,-2.1422879029934947
sample_44_00221,0.007636026580708597,-0.7275027094392582,-0.4897389355923149,1.0612092745222186,-1.250653694191043,0,0,0,0.579807133423698
sample_44_00222,1.60111866172189,1.7027142204097745,0.07131776827628698,0.34535609006171697,0.4272044282573387,1,1,1,0.9749142661241732
sample_44_00223,-0.32470209095972097,0.32295674239294836,-2.0065937312540414,-1.6097748264594778,-0.9014426942470337,1,3,2,-2.5327896016474933
sample_44_00224,-0.7067044118096821,0.4458165253414229,0.15681734834533428,0.723483763499141,-0.03153494582028913,1,1,1,-1.7450894184154453
sample_44_00225,-0.020770997982959886,0.40473217150800833,-0.8094022891599443,-0.8816432280829256,-0.6193658617359251,3,3,2,0.33046090584095666
sample_44_00226,-1.3698263992569477,-0.5386044152949507,-0.2719084290465348,-1.0394522961418582,-0.8702212371380993,3,1,3,-1.5175291716224906
sample_44_00227,-0.6236447028101402,1.003366121563636,1.2126509393856577,-0.8218936058811304,0.9643015862983118,0,3,1,-1.8471494378939393
sample_44_00228,-0.11469514286091256,-1.02634651602789,-0.2935605229664676,-0.7375599599990191,-0.7826375212472458,0,3,0,0.7890200443768854
sample_44_00229,-1.3886029465951781,0.048942143587928574,-1.5612138331664018,-0.7151107113115258,0.4031139369293665,0,3,1,-2.426521285924798
sample_44_00230,1.551846818165174,-0.2297422306423039,-0.025252826739381302,0.5767473408064242,-0.28520126478293867,0,0,2,2.2988063755611114
sample_44_00231,1.108317491658907,-2.2772472026665316,0.1749563362257265,-0.9534477090761188,-0.008399204214366907,2,2,3,5.795526642644241
sample_44_00232,1.069684051747884,-0.12303852399760765,-0.5681020872938204,-0.07834279576565117,-0.5898739962641996,0,3,2,0.5641638701689863
sample_44_00233,-0.08531131351001182,-0.5410884564340028,-0.8896307881538927,-1.4826880488531615,0.3620917236335022,1,1,1,1.1448451748061905
sample_44_00234,-0.4949012287123061,-1.4144776542919575,-1.3505808950268456,-0.1405673227883117,-1.0356684996832155,3,0,3,0.8892201793534273
sample_44_00235,-0.04092085712645114,0.8152476615331495,2.7718435799859806,0.120989154394203,1.2759691637817139,0,2,3,-1.0161219489448796
sample_44_00236,-1.6589266491069445,-0.8020249263801568,-0.023292801958293224,0.22017977676484338,-1.6489166137621354,1,0,0,-2.420712229622179
sample_44_00237,0.7775788769654157,0.33003311791535517,0.1470750028177519,0.25453953205972285,-0.6611530410341944,1,0,1,0.803915914242035
sample_44_00238,0.7414810535131898,-0.0005101847750646363,-0.5098021576598125,0.32081646617397164,-1.170016059333441,3,1,2,0.08462196674565647
sample_44_00239,-0.5720213504154998,-0.5831093595598762,0.02784531902261341,-0.5122023377167917,0.009815296911744794,1,2,3,0.16585419364449605
sample_44_00240,-1.4332711329724155,-1.3122809910185675,0.2457505399347673,-0.2063385562690422,-0.874273069377755,3,3,0,-0.029877594704537366
sample_44_00241,0.08282923069135645,0.1395579299219061,0.7774758214028757,0.24834508126740049,-0.836124766888459,1,3,0,0.1674165590563813
sample_44_00242,-0.07771804892532538,0.8492196800473324,0.41720187509899853,-0.7088451504681756,0.9846911503624765,0,2,1,-1.2970286704910863
sample_44_00243,-0.7892060489209883,-0.30459746168552887,-1.8122385074385883,-0.0507137047245846,0.1647758786150263,2,2,1,0.16560081038241425
sample_44_00244,-0.32722984555126355,-0.14079861762561977,-0.802375495137105,0.34673561520715296,-0.6217454395975287,2,2,2,0.31830556913516295
sample_44_00245,0.40511884006524296,0.2695483672317572,-0.04021447873081238,0.19348260857272187,0.17211852115699297,3,2,3,0.47470862934329827
sample_44_00246,-0.23840378734132822,-1.486798740930569,1.441368401046544,2.0499149529060654,0.20555928096314746,3,3,3,3.2744967384132657
sample_44_00247,-0.7341203281373228,0.19545777272123252,-1.2745902539180927,0.5016343436730418,1.5070805545196577,2,1,0,-0.03320143628677619
sample_44_00248,0.45528968515533874,0.5063225293488505,-1.813130125147484,-0.30400159172642255,-1.189726012807897,0,3,0,-1.1953477094463048
sample_44_00249,1.578904688029474,-0.06894892777713517,-0.26478278047488185,0.5345638804973402,1.0257233578311287,3,1,3,4.823525188292289
sample_44_00250,0.6341574963041504,-0.6379522305927217,0.3912718591427563,0.5635013266775448,-0.22287197066806516,3,0,2,4.083070664186023
sample_44_00251,0.7289320408981862,-0.6184432381235068,0.6034503664702467,1.143077461831051,0.4965033466573597,2,3,1,2.617965493877807
sample_44_00252,-0.7370370825354656,0.542630380571368,0.9079642252623341,0.780195588603462,-0.7597732392249696,3,1,2,-2.2250342245526147
sample_44_00253,0.08212521919694614,0.19223531328427834,3.0161098354071707,0.7920688885913794,-0.0738805735576026,2,2,1,0.5785745450669351
sample_44_00254,1.2525493982908547,-0.055707518445802205,0.15130759644012526,1.6931369786521,1.3806278789104673,0,2,2,3.510535776812437
sample_44_00255,0.46907867996500124,-0.5415978616796744,-2.661399420713314,0.2773082489835763,-0.7366238966627848,0,2,3,0.34520090234596423
sample_44_00256,1.17702356538199,1.2461763059001765,-1.0507431274106775,-1.087790357396562,-0.2625888883856984,3,2,3,1.2308276178618442
sample_44_00257,0.24108401684098402,1.0228971857509321,-1.1244425767895243,-1.9088830599893176,-0.21602647320356808,3,1,0,-0.2530003122414686
sample_44_00258,-0.42554565817119844,-0.06957493365149757,1.4018659765768635,-0.4657731206711297,1.005488494009776,3,3,2,1.435969857143544
sample_44_00259,-0.1845571422144183,0.487691379285818,0.8530065817524662,-0.07905513678628616,-1.5227511704771632,0,3,2,-2.2992487109695015
sample_44_00260,-0.9559565669119535,-0.1715222111110155,-1.467392761673113,-1.3154823049504534,-0.5269602685069651,0,3,3,-3.387880902376357
sample_44_00261,-0.9955319795359661,0.6854876434543759,0.6566578237573374,-2.482790935405557,0.5362436254771437,1,2,1,-2.7443887676485823
sample_44_00262,-0.745844362365326,-0.22795832051971948,1.3179936454988441,0.11248254083118059,-0.2816567027464458,2,0,3,-0.9347680250256856
sample_44_00263,-0.8395976410233693,0.12714346209313587,0.5504225078441164,0.8123203883368846,-0.4555651099728765,2,2,0,-1.0759279546687481
sample_44_00264,1.918801295478261,-0.06505295683528946,1.7894695774178242,0.1402295548261884,1.6930671892642013,3,2,1,6.796694735296881
sample_44_00265,1.6439462505974998,-0.711459140727837,-0.0819162067509278,-0.09709738350475733,0.7866960045404382,1,0,1,4.6130583958773395
sample_44_00266,-0.7742795320104493,-1.0413156284504606,3.0254829444747617,0.8174977709160806,1.248060226723425,0,1,3,0.056406735306367695
sample_44_00267,0.30834363406150517,0.45762238876656547,0.8644511620732872,0.41979315151356766,-0.08674803884192236,0,2,3,-1.1434798913463289
sample_44_00268,-0.1615098688873777,1.5084559449499035,-0.55275731454077,0.7807336535655135,0.2135578143489331,1,3,2,-1.7407200342217752
sample_44_00269,-0.1030933782348342,0.9478395098960447,-0.30911687970290846,-1.9726527547284192,0.9576890142994372,2,3,1,-0.1667444766315667
sample_44_00270,0.2672980650284982,0.4629364653690394,1.1851285480226073,-0.013099691073363673,1.3504390049743813,1,0,2,0.6594387938186181
sample_44_00271,-0.18124723511942195,2.2395887002535138,-1.1368400574544653,0.015095995900402918,-0.2646095951774466,1,2,0,-3.896863507434879
sample_44_00272,-1.2373912606345363,-0.9889303381477541,-0.018870025415934563,-1.7569090890659824,-0.08027919063420794,0,0,1,-1.3125670813715804
sample_44_00273,0.6699851749359377,-1.1878080589798246,-0.8767871483756049,-1.539288270059412,-0.5749492235350597,0,3,3,2.504537972578836
sample_44_00274,-0.2934161527748568,-0.9293607780043328,-0.8398805851091643,0.03607277762823144,0.2432874524959605,3,2,1,1.4633324983858735
sample_44_00275,-1.305814737366713,-0.6358520469679924,-0.8211795828122993,-1.714368511924382,-0.1769001218072742,1,0,2,-1.7485209832706632
sample_44_00276,0.294738847832616,0.11733020348805782,-0.9796094448660705,0.9627609997916821,0.7052342716866218,1,1,1,1.4769433479796374
sample_44_00277,-0.8022675981736123,-0.4381576392377391,0.7540272114862623,-0.5931299356899921,1.0162413744767758,2,0,1,1.6108184735346125
sample_44_00278,1.399413455334635,-0.16202979659452976,-0.03608869481635807,-0.0511996285651338,1.2101040796032645,3,0,0,5.845787005128189
sample_44_00279,0.7678287810463978,-1.078937706996469,-1.4142929634536552,-0.6982183841439379,-0.4104624340183123,1,0,3,3.2507096855364543
sample_44_00280,-1.073958495653596,0.7827885170689847,0.0035226416250817433,0.8160746555766155,0.9094141090443225,0,0,3,-3.329114067937571
sample_44_00281,-0.9591378672146301,1.925536349680947,1.5174038083365602,-0.2690848430562915,-0.9139065821599044,0,0,1,-6.495079823684858
sample_44_00282,-0.8774219702875851,0.44036368513898594,-0.604125215213813,0.21948919996342442,1.6840931451524517,3,3,3,-1.042031556900012
sample_44_00283,-0.15536645131088123,-0.4219089009612021,0.34399901004831485,0.22426396329388404,-1.087862867494024,1,0,2,-0.9177796724746523
sample_44_00284,-1.8356822376418858,-0.282343941489569,-0.5084682052748384,-0.5894081656046365,-0.06111675486183177,2,2,3,-2.9857691476665336
sample_44_00285,0.36331653905340855,-0.9307563021831939,0.6364894253193498,-0.925213525062041,-0.2534845475020319,3,3,2,2.7676670589257353
sample_44_00286,0.12083820497091488,0.6516437839709422,1.1521624977631237,0.356676849646758,-0.1253601651630352,1,1,3,-1.3290549025542053
sample_44_00287,0.3393556240357677,0.3214047216224069,-0.7055066438700854,-0.05953084741159794,-0.3724232307427055,0,0,1,0.5533408295536859
sample_44_00288,0.2159469588139194,-1.7133851951638595,-1.4675967738325866,-2.240832811111935,0.7224587875262821,3,3,1,3.6148892803407966
sample_44_00289,-0.473444271317668,-0.0806616478507674,-1.989043920342185,0.4743303971687974,0.16874059571559344,0,0,0,-1.2276502260337905
sample_44_00290,1.256945333254135,1.4355520863218778,0.3395394296435383,0.0672123059843587,0.27069574635885896,0,3,0,1.7760273007719887
sample_44_00291,-0.14772130598883054,-0.3391338727095688,-0.05845431791288322,0.1529798821806386,-0.8150088257601728,0,2,2,-0.7910112507412672
sample_44_00292,-0.37879443373650223,1.783331146646332,-0.5683798002204633,-0.4644135315755259,0.3855942491667997,1,2,2,-3.4703249997581533
sample_44_00293,-0.9688629413735941,-0.44579150772755954,-1.5076376160132665,-0.142315013009375,-1.0019430680291113,0,1,0,-2.6449084001492693
sample_44_00294,-2.1181673662734313,0.3127902514186516,0.6598696680968409,-0.2959567758810657,1.7733192931459736,1,3,0,-2.388639485891103
sample_44_00295,-1.7710204481214735,-1.6174898906706185,0.007532537196204369,0.8654523823408825,-0.21167674249462487,0,3,2,-1.4404500211515392
sample_44_00296,-0.5072358268127114,-1.1505873357605467,1.7602723926287258,-0.6469075758688434,0.5677735227077125,0,1,1,1.3165681410655772
sample_44_00297,0.16111807834957004,-1.5008168316759778,0.7755493841889096,-0.7186101029299005,0.34314202832303015,0,1,3,1.4361630664101819
sample_44_00298,0.4662917029969327,-0.2560405273039582,1.657257354346932,1.3357494059913695,-0.12544174601002991,2,1,1,2.026236822635677
sample_44_00299,0.7899095660645026,1.2216544446119093,1.7611102427754624,-0.3470145598468263,2.0277357793609334,2,2,1,2.0002113545375897
sample_44_00300,-0.9412068396579013,-1.2453248186749266,0.6292224915937514,-1.0114698295947024,1.6780887254138386,3,3,1,2.7933658441036866
sample_44_00301,-1.943584156414499,-0.048253133296626415,0.5938103667546015,-1.7394871094561914,1.0107643247797589,0,1,0,-3.829813089872389
sample_44_00302,-1.5195230047853598,0.2825921754721728,0.16682537083949497,0.17870798814537894,0.7952259771822768,1,0,3,-2.784972383370765
sample_44_00303,0.7726137308129756,-0.8818412607258567,-0.9960515495566655,0.04046279930485052,-1.7372185727081433,3,0,2,3.2446834822605153
sample_44_00304,1.2805239480275468,-0.24174028234271147,2.3102634736258887,0.5172124782580333,-0.6721405535980051,3,3,1,2.936659250635962
sample_44_00305,-1.0811587230304456,1.24048770177538,-3.319847664493124,-0.5010071833760165,2.07427385606444,0,2,2,-2.429817587089386
sample_44_00306,-0.12227608748943163,0.631160236354679,-0.06256507336960322,0.5102467247434103,-0.8843640641660317,3,3,1,0.1888015866716769
sample_44_00307,0.03278071371533003,1.2057147082296922,-0.05237886886448468,0.08480850073543118,1.1843205182805545,1,3,1,-0.1049397774080329
sample_44_00308,1.018219556992868,0.1603042514213262,-0.8516608628452206,-1.1363788082895585,0.1754073213759177,0,1,3,1.1558020749285614
sample_44_00309,-0.01284823261900785,1.7132334538018688,3.154036900057349,1.6287125493227037,-0.5288668925107054,3,3,0,-1.4585449505408123
sample_44_00310,-0.3185160781619941,-1.6474653055491473,0.24572444815113756,0.23634409697909267,0.9178943863128469,0,1,3,1.5451893699825268
sample_44_00311,-0.9796501701220596,0.27332168561936426,-0.03788246277132844,0.9550867270383573,-1.484506853131392,0,3,2,-3.9503499605460712
sample_44_00312,1.2780282943382018,-0.011216996365196444,-0.09968406325006138,-1.2835284535396165,-0.26700322404747084,3,0,3,2.578958065001691
sample_44_00313,0.23506236138780753,-0.33342045301679063,0.11188960544837966,-1.2455504217144995,-0.095254379709333,1,3,3,0.6673019942237058
sample_44_00314,-1.0232461201003709,-1.967647307451861,-1.4867978606704193,-0.3735850031243718,0.2860506998020208,2,1,1,1.4547530016584496
sample_44_00315,0.0023045978872519614,1.3033938003249526,0.2725228605796453,-0.0003617188570150969,-0.5739728204647166,1,0,2,-3.146970308266739
sample_44_00316,0.4795530658461864,-0.13683900425949627,-1.957484055566131,-0.12005312639783361,-0.08513768046336898,2,1,3,2.101207451003893
sample_44_00317,-0.18502627194520874,2.7262246210342367,0.5817534663925181,0.8103418491239277,0.5986386740925441,1,1,2,-4.921384459467535
sample_44_00318,-0.49877662641632897,0.2114667885196896,0.2313094211369637,0.2558573234564824,-0.7705095984081717,1,2,1,-0.7807169620820524
sample_44_00319,0.300825562446396,-0.36423103978517407,-1.2531313491275506,-1.0812923425315915,-0.4612461622150365,1,2,2,-0.3261353770467754
sample_44_00320,-0.12823677197823877,-1.3735870419424416,-1.6425871730905854,-1.0695152915627537,-0.6132623088578416,3,2,1,3.034565529586222
sample_44_00321,1.4696816173650187,0.4202084435440064,-2.3443705386866616,-0.6105699004210238,0.06602771754512039,1,1,1,2.7047860532517722
sample_44_00322,0.986296601499329,-0.17952846454133817,1.7332876185301447,-0.7741375877742259,2.032750509342045,2,1,3,3.297246282747708
sample_44_00323,-0.40572244707412963,-0.11654718899252613,0.336718396857517,-0.5738372314376381,-1.140759610425143,2,2,2,-1.308217293142125
sample_44_00324,0.39854518283094437,0.193321126240024,1.5598909118420965,0.853180759776723,-0.6426798639671846,1,1,0,-0.025264888522125606
sample_44_00325,0.5434346023567714,-0.8441454686086299,-1.6923011963230772,-0.30111600859624676,-0.6595986572186331,0,0,2,0.84102305676098
sample_44_00326,-0.7823924627779949,0.8755204229656405,-0.14959626183091143,-1.04225332153003,-0.6107952315703027,1,3,3,-3.1722512714265636
sample_44_00327,0.13760104132019818,-2.209470172716243,0.3475200063058533,0.0967988075795615,0.34480525161483494,0,0,1,3.017660516886843
sample_44_00328,1.2048559402822918,1.1605514637574224,-0.5844130181563928,0.9965323008425337,0.08186198938469454,1,1,2,-0.24206757125960143
sample_44_00329,-1.3051524984882128,-0.14299607117936952,-0.2731920692347537,0.3702951369730947,-0.9139043576157797,3,0,3,-1.8138338153121714
sample_44_00330,-0.9435592670356502,0.2083364612874189,-0.8311084390257681,-0.5674153310927782,-0.7892249018664649,2,3,0,-1.6353066093441209
sample_44_00331,0.2479118377128558,0.10585431881836731,-0.5429720551831149,-2.98889401023403,0.5680694425184095,3,0,1,2.0408824304479154
sample_44_00332,-1.0504329244383803,0.01083983210798943,-0.6207840278336569,-1.956861653187742,0.39920200246778414,1,2,3,-2.193058319835359
sample_44_00333,-0.6550100669971929,-0.22040010744774852,-0.016669844142446974,2.1841046735373575,-0.6329591884613278,0,3,3,-1.8846508445285062
sample_44_00334,-0.444318984259451,-0.7972025870344103,-0.4332256788229814,0.14707993497095256,-0.39695340729320633,1,1,2,0.1764568962852006
sample_44_00335,0.03997843521338588,-0.16290057081297454,-0.245799455475457,-0.29923406720294493,2.3531877794419325,1,3,3,1.8973737286377705
sample_44_00336,-0.9130803986106282,-0.08392951191401934,-1.0693985874768597,0.5575169928679894,0.5645773288563841,0,1,2,-2.049457257992956
sample_44_00337,-0.24043017030995562,-1.0810069755843408,0.6288560985219297,1.1581982152662909,-1.7098560519807262,2,0,3,0.5677731670555314
sample_44_00338,-0.8777005468201725,-0.22377120924276261,-0.13637663754748763,-0.056435228789483094,0.5862967271186709,3,2,1,1.0356477197248928
sample_44_00339,-0.3971081651073905,-0.11973456800845296,0.6031142800594517,-0.3673610576753351,1.4186053103893583,3,1,0,2.2577582483484018
sample_44_00340,0.14613070718763355,1.0191537106599309,0.33673761387751006,0.8395260082755626,0.14147490763868945,3,3,2,1.3946173149992114
sample_44_00341,0.2658409765437863,0.573884026545378,-0.3024922253912446,1.7117192551994906,-0.5253165156372648,1,3,0,-0.1347884673480027
sample_44_00342,1.3700679043113126,-0.16605588962038773,1.080515555860012,0.6796677669389587,1.4426675342562667,0,3,3,3.487472653807756
sample_44_00343,3.1246391603806236,2.7038179965234703,-0.16605993618381643,0.3196670301174284,-0.5196473033451443,1,1,0,3.048659335939915
sample_44_00344,0.43612543551448935,-1.0191819807115452,0.6126731932308169,-1.232554240109714,1.7046538411389485,0,1,3,3.164529698299288
sample_44_00345,-0.1843503704467315,-1.0570328220226213,-0.3569751088113709,0.26091728616799315,-1.0078520346468876,2,0,0,1.543711911145579
sample_44_00346,1.7420054375151661,0.5248479794876832,-0.4533465185122098,-1.1527260976582792,0.30033936114647913,3,2,2,3.7563375084358066
sample_44_00347,0.4919199456990832,0.8160481019625806,-0.03477929725886593,-0.8125321660219385,0.8871174167140551,3,2,1,1.963237944768707
sample_44_00348,-0.0767393333447407,-0.934076851321081,0.046968303605623575,-0.15520603334632718,-0.43172077632407757,0,3,2,-0.4512752627692236
sample_44_00349,0.7343517899683877,-2.6041729396658697,0.7709396242433455,-0.42890897071971285,-0.5263129731166256,3,1,2,5.583997482553452
sample_44_00350,-0.40000330911155824,0.2933016212572197,-1.2334269622949228,-0.121942623164602,0.9705305886334706,2,2,3,-0.7616821023667928
sample_44_00351,0.7612145135700804,-1.0800914066212821,-0.8276949766025145,-1.4886571039584855,-1.4444510701129103,3,0,1,2.1278466819434043
sample_44_00352,0.8175893230334432,0.9093894930888412,-1.254747713988859,1.8710302047620722,1.3346185864736597,0,2,0,1.892819420011504
sample_44_00353,0.581102253605298,-0.43198692724530885,-0.5293535304320938,0.8061361591005485,0.5355611920916602,2,3,0,3.0706498156859214
sample_44_00354,-1.477024129383587,0.229880322466092,0.2077795501316032,1.3867915079804292,-0.8513698770007465,2,1,1,-3.677124100005536
sample_44_00355,-0.3351432189774889,-0.18544691586794976,-0.19122926549553507,-0.6007155330466105,1.3486478389761392,0,2,0,0.8795132519756774
sample_44_00356,-0.873245681276167,-0.5261386041594083,-0.9758755840796574,-0.28231838158415323,1.0404535558430947,0,3,0,-0.7570606247869537
sample_44_00357,0.17873836023317038,0.7412352639290207,0.5855472596469383,-0.1828619927403117,-1.8084326772607884,2,1,1,-0.9950858453676967
sample_44_00358,0.19454485148683598,-0.041330629483847144,-0.251965501819324,-0.460898213745875,-0.22809090640635218,0,0,3,0.23376464989346624
sample_44_00359,-0.7160225895963622,-0.7977190735174351,-0.6445778880878594,0.21429756373696543,1.6972452747431144,1,1,0,0.8960372955141073
sample_44_00360,0.6208621488999438,-1.8965794382974497,0.14648255935320412,0.5266044992959346,0.8466329645969685,2,0,3,5.617349615584847
sample_44_00361,-0.5652308577655896,-1.5499597328561026,0.8488934388503059,-0.43445547680479335,1.8685740500404113,0,1,0,2.793682729428347
sample_44_00362,-1.141084896395047,2.005745696187023,-1.1751543645845564,1.9625565477283502,0.24919400560554072,2,3,3,-4.265021234460307
sample_44_00363,1.0170348945045773,0.6480821708300261,1.1691052861435671,0.4176220271789751,0.9382319628738239,3,2,1,3.163938608878859
sample_44_00364,-1.0438300095553883,0.012493973749857567,-1.1443754267262871,0.03954176463145735,0.3299922843293497,3,3,0,-0.7707520285868297
sample_44_00365,0.005937480585847344,1.1861166910002645,0.9478272586440704,0.7422048008451061,1.0759247211863174,0,3,2,-2.216245886067668
sample_44_00366,1.5998070484698508,-0.6729919357394111,-0.2569276573062638,0.16432581699970053,-0.8597378138531795,1,3,2,2.957494139563009
sample_44_00367,-0.39875562161407924,-1.451665113259742,-1.116312892352069,1.4389823110017856,-0.18098391003565592,1,0,0,1.4809494197571667
sample_44_00368,-1.841931908581496,0.3050047584396422,-0.33418577039253744,-1.8970685883517207,-0.7351379202205452,1,2,1,-3.9431898362769147
sample_44_00369,-0.2642323268033508,0.2508373838292092,-0.5749385398811664,1.149560919641597,-0.21010228738972736,3,3,3,0.0009437814834574731
sample_44_00370,2.3699030120982645,1.0043275703323917,1.5287935667021209,1.341618280259719,-1.1802795320155093,3,1,2,3.4437518046468734
sample_44_00371,1.3263142104130332,2.700184008461356,1.8043483522399144,0.41703230455094226,-0.979918293343922,3,1,1,-0.18539725083466707
sample_44_00372,1.1957961501131322,-0.40941482005760843,0.3245051846851056,0.9739164496244318,1.2216837345019307,1,1,0,3.549837454848026
sample_44_00373,-0.7593524846418799,1.0245914057332253,0.584951342422782,-0.21601970186852246,-0.2541009312078956,3,0,2,-2.853915709266245
sample_44_00374,0.44857376899098284,1.7711872223790717,-0.3209318186396737,0.9700615812231256,-0.7677740042643921,1,1,3,-3.203226510349474
sample_44_00375,-0.46998038257999714,0.018061718578910622,-0.0692346760922025,-0.0909149674999251,-0.7087117056761802,3,2,2,-0.49809492284819024
sample_44_00376,-0.5839041202013457,-0.3843019392503115,0.6925206921348693,0.3827379020606001,0.8064729170164143,2,0,3,-0.5397735251167517
sample_44_00377,1.1733717161021149,-0.03784344261368444,-0.6240704696328313,-0.7087904231982338,1.6491215486713953,3,1,1,4.677928389767456
sample_44_00378,0.908785742608105,1.5494936133659964,1.1927354014816771,-0.10275847229236117,0.5507139479649081,0,2,3,-0.12054334803719147
sample_44_00379,0.16623663397709035,2.2427362618963205,0.6144259945045585,1.6290305814815442,0.17150001542240859,0,1,2,-2.8852230647638573
sample_44_00380,1.3648672331810634,0.31492697889512167,-0.5603041307269693,1.37680978297112,-0.6340065106479764,1,0,1,2.7881590119999657
sample_44_00381,-0.21292543456490373,0.8393115982453927,0.46629167851838166,-0.3408518549637742,0.12045954055665786,0,0,3,-2.6231582199221495
sample_44_00382,1.390497554188144,-0.6367415672176227,-2.47747911018219,1.1098685006049935,-0.45512441890566363,2,3,2,3.3522710475820197
sample_44_00383,-0.2523830980235457,0.8250759247946956,-0.39219449527004735,-0.17533904790149804,1.1780989815217424,2,2,1,0.09012815490451942
sample_44_00384,0.690231649629683,-0.008999529118756849,-0.7848787709126858,-0.917230247956412,0.9605001524993344,2,3,2,2.1973603390455674
sample_44_00385,0.613313876917155,-0.9149104074552762,0.2841837952874081,-2.069468695251293,0.6908232915164916,0,2,0,3.110122777677345
sample_44_00386,0.30713366932099195,-0.7098785229477348,1.1423733392224547,0.3907294381725837,-0.3215696385925069,1,2,1,1.6073073653948429
sample_44_00387,-0.33288970629876063,-0.28656628872018775,0.8277558910411652,0.6232245983200364,-0.44085466711783594,2,2,3,-0.06301232397578416
sample_44_00388,-1.2207043224614493,-0.22821915649552474,0.36248465697688187,-0.8289113559867165,-0.7918603067372887,3,2,0,-0.4981267358575959
sample_44_00389,-0.18417900538847695,0.29326746706611895,0.6208939752858409,1.0586097615293644,-1.844930651384636,1,3,2,-1.5755570473864051
sample_44_00390,1.0047175348006505,0.34680910115688646,-0.5703574468776186,0.8000946898465522,-2.0572275616434808,2,2,3,0.5739251826909313
sample_44_00391,-1.8880471891612944,1.938050430826179,-1.3532114267123223,0.18521560751591926,-1.146624654349147,3,3,2,-6.698644738138624
sample_44_00392,-0.5129205855462091,-1.0760500659573087,0.9649842766079273,-2.0676920031366617,-0.07121376605658372,0,2,1,0.6226579663789595
sample_44_00393,-1.079207312696319,-1.1242391073728564,0.7430967958270799,-0.9850702170757542,-0.18028106824676515,1,0,2,-0.8023419696615104
sample_44_00394,0.40680615034960627,0.01650235341728524,0.5919841213878329,1.0022780795915314,0.19992741489757251,2,3,1,1.2427879519326472
sample_44_00395,-0.3760069386347306,-0.11438090381553462,-0.4719098809686738,0.9206220820547275,-0.7573625646525851,3,1,3,-1.2016659699362964
sample_44_00396,0.296019428356926,0.6077737684611723,-0.7568194330284775,-1.592182009895873,0.794989782179717,2,0,0,1.0323906517046963
sample_44_00397,0.0493495868364049,-0.14681002207494656,-0.06485362444108841,0.12983917624100827,0.34171090810810867,3,2,1,2.104442702156211
