sample_id,num_0,num_1,num_2,num_3,num_4,cat_0,cat_1,cat_2,label
sample_43_00221,1.345130987638051,-0.9340949234648162,-1.0324592853589927,-1.3350959309054247,-1.0199147705833032,3,0,1,0
sample_43_00222,1.2080158960501202,1.6068663803359182,-0.6154193383769261,1.0706443192492319,-0.07173783163340065,0,3,0,0
sample_43_00223,-0.2932702569523467,-0.16687385024239768,0.7743040154776809,-2.032183845798558,-0.3864991181785988,2,0,0,0
sample_43_00224,-0.6338786469579957,0.8036869347621592,0.7340179136500198,1.0021879302121177,0.632738843975487,2,3,2,2
sample_43_00225,0.3500110064229144,-0.8287439113074684,0.2566145297404632,-0.3763549848542749,-0.5305908435698022,3,2,2,1
sample_43_00226,-2.2346942180698903,1.0808992381936662,-0.978452280267093,-0.0365934639412912,1.8987884088173301,2,2,1,1
sample_43_00227,0.9077801570811336,-0.4735704008530504,2.512911374778421,1.0508510629908188,-0.8404424982386236,2,2,1,2
sample_43_00228,-0.455684981410891,1.0507390071281655,0.8514031570098232,0.4157851627110948,-1.2057063859499582,3,0,1,2
sample_43_00229,-0.08963317467683748,0.8604402863951394,1.9161856602767249,0.17284442949457027,-0.18890149999279804,3,3,1,0
sample_43_00230,-0.209276447354302,0.5231194453293639,-1.811607036980483,-0.3984165217601749,-0.1184416464373537,0,3,3,1
sample_43_00231,0.36674769609432006,-0.060921880520210095,-0.2417356445998195,-0.4971436914748793,0.08136333231973684,1,0,3,1
sample_43_00232,0.5345335209916396,0.39197985664397067,0.9996478368884123,-0.4141857300757899,0.6225354786019006,2,0,0,0
sample_43_00233,-1.5199633807527906,-0.3216115808277043,1.43569692935135,-0.880482785124735,0.7157102422666715,2,0,0,2
sample_43_00234,-0.6216526602956048,0.13917662612159293,-1.5311734120716585,1.7764100341124418,1.5255804224124732,0,0,0,1
sample_43_00235,-0.7069877630664487,-1.0094744454248603,-1.6018498150928215,0.24506393580708005,0.22730637483972654,0,2,0,1
sample_43_00236,0.6028292662177632,0.4679868821596149,-0.9569804652255717,1.1062860490368849,1.5985588147157375,2,1,0,0
sample_43_00237,-0.2801747599093085,-0.5585685990144752,-0.1910916678731864,-0.3600596061027046,0.9042751987998058,0,1,0,1
sample_43_00238,0.9369707153210407,0.6514820687842333,-0.28015440945951126,0.0783432744360217,1.0498142464418447,3,3,2,0
sample_43_00239,0.6575080780975089,0.2429865402845157,0.3784550717649541,1.1759875889722669,-0.33912428803319405,2,0,1,2
sample_43_00240,-0.9916170305165253,-0.3188986809773735,1.9262373283365497,-0.767566576452065,1.2540245422390512,3,2,3,1
sample_43_00241,-1.0712262930845153,0.0627512637667881,0.6972874103322145,-0.3471737515578022,-0.6067963170641433,3,3,0,2
sample_43_00242,0.44187971235107404,-1.010372152467057,1.1170993547270396,-0.5605606781040906,0.5190281128112105,2,2,2,1
sample_43_00243,-0.5593774352037553,-0.09251299672221241,-0.11283052779280822,1.009926215707908,0.6140658457623333,3,3,3,2
sample_43_00244,-1.1257479895799132,-1.417956238699548,-1.154079350081331,-0.8143371275389509,1.0715068068904183,2,1,1,1
sample_43_00245,0.18190917749935798,1.1152049631864027,-0.7715412872300708,-0.264253137080082,-0.42758370586275496,0,0,0,1
sample_43_00246,-1.5311267907454247,1.2200845983412547,-1.073314827347126,-1.2297256913164267,0.30845255201723715,1,3,2,1
sample_43_00247,1.0433807386410652,0.8173388962354986,0.5239142143659692,1.534018089122508,-0.587099894638308,0,0,1,2
sample_43_00248,-1.6699663520761647,0.5605949790218266,-0.3419576175769094,0.6398231803993638,1.9235791599887408,2,2,2,1
sample_43_00249,1.0850703879079404,0.3534060194686834,-0.5409907547402812,1.1261489192298755,1.0905857040063334,3,2,1,0
sample_43_00250,0.8371157437475147,0.2894197653885178,-0.8702404842852206,0.3080299066356435,1.308265924155607,1,0,0,0
sample_43_00251,-0.6576447187281727,0.6728256432633102,2.053058533608323,0.7262754413598643,0.6604263185684998,2,2,3,0
sample_43_00252,0.22201632741449753,0.803876580795742,3.143601211693461,-0.6768108360847217,-0.6280800826127865,2,0,3,0
sample_43_00253,0.37881057948887414,-0.9434313162569986,-0.7660344349531975,-0.9312746211889182,0.05502048844001784,1,2,2,1
sample_43_00254,-1.9990680268536838,-0.6613089727397856,-1.1296374498573918,-0.39749976409128257,0.47092164710544815,3,1,2,1
sample_43_00255,0.4666490361808073,0.10465105597857555,0.5559921374119555,-0.29589455887723537,-0.07669358361823657,2,2,1,0
sample_43_00256,-0.7573899243991514,0.15197463829410413,-0.3365530213902859,-1.6676329614904302,0.02407322846407,2,1,0,1
sample_43_00257,2.247947084571326,-1.5662908183068371,0.06504174083674949,-1.7903180171894546,1.559009582039146,3,0,1,0
sample_43_00258,1.8695151797863863,1.0769223605587515,1.4847362664265116,-0.17948307343192843,-0.6948310174490747,1,1,0,0
sample_43_00259,-1.3603916370186022,-0.059826812628119674,0.8952799854257307,0.43946872462528863,-0.23599900446566197,3,3,1,2
sample_43_00260,1.6867742510062207,-1.286850143941733,-0.8348576555303332,0.9359789483954448,-1.9089469030795445,2,1,1,2
sample_43_00261,-1.288960302707305,-0.13802941398213803,0.601486824442564,0.6076739641439486,1.1867431566497997,0,1,2,2
sample_43_00262,0.5269624459753551,-0.9505405081459556,-0.40727670123034215,-0.46601947261251575,0.8081745378477735,3,2,1,1
sample_43_00263,0.6970392284858852,-0.45002180435599776,-1.682005470049077,0.17772946784586183,-1.512081014810771,2,3,3,1
sample_43_00264,-1.0815514868778011,0.1456549621224979,0.23952630197167224,-0.7710174865674185,0.0004152687717538776,2,3,2,1
sample_43_00265,0.32423086545121704,1.7343996635693304,0.7254537938855685,-0.753034932758659,-0.47365881196828236,1,3,3,0
sample_43_00266,0.29167360324647423,0.803680022361143,-0.03423430445473413,-0.12565299502624294,1.4152891323832528,2,1,2,0
sample_43_00267,0.01728626930253894,-2.0023460279701566,2.734375008496215,-0.3510294017606666,-0.48603319271891937,2,1,1,2
sample_43_00268,0.34470229968322547,0.09951484829476655,0.8184104045500066,0.0800505450039757,0.6535492690021198,3,1,3,0
sample_43_00269,-0.7844509949208494,-2.3427200976715357,0.36547957233707534,-1.057917683497093,-1.5841272711120253,3,3,3,2
sample_43_00270,0.1409728023225828,0.11506578721267925,0.47266236334161554,1.0480252814442397,-0.1982756930945741,3,2,2,2
sample_43_00271,-1.6257824825588338,0.7642096576068909,0.5986250378145048,-1.0807859955006431,1.8725799662432685,3,2,0,1
sample_43_00272,-0.8254682159741884,0.9981333051236971,0.6906165182119209,-1.0161014866241258,-0.49197472398991543,0,0,1,0
sample_43_00273,0.6007152568954238,1.0384545668429177,-0.7079177097681001,-0.65464077582314,-1.2848137605466141,1,1,2,1
sample_43_00274,1.2795542965238087,0.8853292118467245,-0.12275205890364388,-1.2942718001580875,-0.17929748394703351,2,3,0,0
sample_43_00275,-0.012974015102935551,0.4697212562660085,-1.8189817436249704,0.7000770395380732,-0.28710894907752427,0,0,1,1
sample_43_00276,0.9712028635713423,0.5474992806513871,-1.0313485237271054,-0.009285307890011295,-0.4970257458355788,3,2,0,1
sample_43_00277,0.1772327653184838,-0.8323125035225357,-0.47079860943787327,-0.4970121866497917,-1.811453198141425,2,2,3,2
sample_43_00278,0.4477362749341688,1.8671958847506194,-0.4288300171263385,0.41875316850976524,-0.41257773357677935,1,3,1,0
sample_43_00279,-2.4837824075347164,-0.9822013218819924,1.6044433409018768,2.190038677715125,-0.011112086454634736,0,3,2,2
sample_43_00280,-0.841035281487907,0.7919454417431442,-0.9389298664169798,0.28208312831939775,0.008200566871647757,1,1,0,1
sample_43_00281,-0.77906722515134,0.5918485955211779,-0.0650075883185115,1.7416169919459585,1.1260188473022912,2,0,1,2
sample_43_00282,0.0769541976564905,-1.2938629644466824,-0.9852269400354854,1.0564039562398222,0.7993819531510318,2,0,0,1
sample_43_00283,-1.1300226665192825,0.05069808200642415,-0.7718801234652518,-1.142060455566693,-1.7130284931128978,0,0,0,1
sample_43_00284,-0.1409499480128222,-0.05556024939405331,-0.4013045576315929,-1.2555162565143725,0.2783273624295673,1,1,3,1
sample_43_00285,-0.5765014227214728,0.6811889436380779,0.21242542614008122,-0.45767700438578035,0.9001459946954998,3,0,3,0
sample_43_00286,-0.751794465497042,-0.7011725885817429,0.05200484292591941,0.7333079436426793,-0.1894423264718992,2,3,3,2
sample_43_00287,0.11169779479339262,0.26562535439416385,-0.3254048522761045,0.2542407163404557,0.2179363653085042,2,1,2,0
sample_43_00288,-1.6762840669132817,1.299742678473408,1.447719303996215,0.15167829274032385,1.036028249159148,3,0,1,2
sample_43_00289,0.14433619818014168,0.7980797253268768,1.007669489281693,-0.4008141750973185,0.48040764456200263,1,0,2,0
sample_43_00290,1.3948119400574261,1.1051307821300353,1.5506151333644795,1.4766461616933961,0.6259038318663265,3,2,0,0
sample_43_00291,-0.9039197626825596,0.6454834303173056,0.9528501844354409,0.8927079658860846,-0.5464520722899925,0,2,3,2
sample_43_00292,0.7883429650580916,-0.5127334673341813,0.7657971968386806,1.9650752648283327,-0.9122742631011128,2,1,3,2
sample_43_00293,-0.36438565800285966,0.10562719490314373,1.3270678843658883,3.311456860303611,0.5177169271905874,3,1,2,2
sample_43_00294,0.13980633197595219,-0.12409958415947443,-1.8295069920031657,0.02150997144270378,0.1750607355823059,3,2,0,1
sample_43_00295,1.3979058116627563,-2.0522681740515596,-0.06322519940526575,0.236195148434114,-1.2310580449483528,1,3,1,2
sample_43_00296,1.2511909071805203,0.17881814944294064,0.611466484784743,-0.1458772082705872,-0.32857885239164714,3,3,3,0
sample_43_00297,-1.6153221153236477,0.7051966400156002,1.0416021910658928,0.6067382936427057,-0.8091072556407017,2,0,3,2
sample_43_00298,-0.6462461858397228,-1.2618541431085872,-0.2253823970152319,1.4076850034825124,0.6566220550053532,3,2,0,1
sample_43_00299,-0.6982907007696674,-1.4735632181735916,0.25528147913804045,0.46125392671568644,-0.23163881435307443,0,3,0,2
sample_43_00300,-0.35861125898795465,-0.5389755085619476,-0.23281057427703272,-0.9777384241545174,0.2336121937668877,1,0,1,1
sample_43_00301,0.4127511442875016,0.2550363057751589,0.1218422269333752,1.2971380572575302,-0.2764211399374042,1,1,2,2
sample_43_00302,0.01693001259214879,1.7628130876462922,-1.4209674598012159,-2.025644658629581,0.5033683752471484,3,2,0,1
sample_43_00303,-0.2232632658932068,1.9080990829011644,0.9625605477211319,0.7559243178104529,0.8119369839975095,0,0,0,0
sample_43_00304,-1.0235252993448696,0.09828009150551074,2.0503224086044876,-1.2520360135156314,-0.042158526831286916,2,2,2,0
sample_43_00305,-1.0427297616909255,0.6009312711311966,0.9133834556989022,-0.9339809213088641,-0.013897934468781875,0,1,1,2
sample_43_00306,1.3488556610632343,0.08120652179406991,-1.0428162215139105,0.4502711773045019,1.9537723303217083,2,1,2,0
sample_43_00307,-1.3823059635066235,-0.4478706970758608,-0.2950704875447406,0.5026881479738922,0.2905030928713995,3,0,0,1
sample_43_00308,0.5801788326137004,1.8543509982027995,-0.05094159036175283,-0.8422914698122084,0.08469049198834643,0,2,2,0
sample_43_00309,1.502022992364492,-0.17866236136777758,0.6710541547509336,0.13959398061914965,-0.18618997021917136,1,2,2,0
sample_43_00310,-0.411406955668337,0.904562141686948,-0.5107026496848822,-0.20526300633199038,-1.6933530988882073,0,1,0,2
sample_43_00311,-0.2295812780318622,-0.1964013868290065,0.1227097728136245,-0.555969187497923,-1.3171268649853178,0,3,2,2
sample_43_00312,0.3259204364637441,0.5325255540253179,-0.7197888265019368,0.19748152950962022,-0.504023747528913,1,3,0,1
sample_43_00313,-0.22570510748050845,0.0893523653676166,-0.597078801549632,-1.0573238309124473,1.8590951251416357,0,0,3,1
sample_43_00314,-0.21353873755246996,0.17362194055935132,1.2603613369273374,1.0671712103341655,-1.0088822548825485,2,1,3,2
sample_43_00315,-0.5333748366376951,2.8996559939627224,0.05567761868584299,0.7961845982546223,0.2705245558644105,0,2,1,0
sample_43_00316,-0.2501517893801339,0.028733626080494817,0.24776951404623454,0.3176740385646559,-2.621032023863515,3,0,1,2
sample_43_00317,-0.5402088875516775,-0.8138109446047661,-1.8788854521584968,-0.9384562190040918,-2.2384854015046916,2,0,2,1
sample_43_00318,1.751550292304594,-0.5329470817497847,-0.5390416199947845,0.7090004249455948,-0.27648702907142514,3,1,0,1
sample_43_00319,0.6183055872974859,-0.3803424742693757,-0.1284788348113786,-0.3896363807840533,0.8341671739080755,3,3,2,1
sample_43_00320,-0.5920499215821085,-2.5512854775902754,0.02223348124345395,0.9358930064840678,-0.7647896496736019,3,2,1,2
sample_43_00321,-1.107252153161674,-0.6546479617609451,-2.370575035283202,-1.0811352103245737,-0.8057559862269209,0,2,1,1
sample_43_00322,0.6574650525925652,-0.5151503098027045,0.6738334095506807,-1.402921583053,2.436474221539761,2,0,0,0
sample_43_00323,-0.9175529156030089,-1.0873767065564792,1.2707936036661527,-1.1640581611438086,0.23150621556401146,3,3,3,2
sample_43_00324,2.7829199542435608,-0.5738005789054437,-1.979904021672826,0.0006796267167252441,-0.7222022532452794,3,1,3,0
sample_43_00325,-0.9820485950387943,0.4665230717638949,0.9698838376409475,0.3654701602705354,0.30183204390463675,3,0,3,2
sample_43_00326,-1.5649594517793928,-0.5811252948314337,0.7574899401708091,-1.1699634828681051,0.39740342481499996,0,1,1,1
sample_43_00327,-0.9758617763917996,0.8444153079814326,-0.9685763554176708,0.716330110780437,0.7142573791638592,1,1,3,1
sample_43_00328,-0.0216456192529335,-0.23142055706903797,-1.3127335240425417,-1.417335445861995,2.0691877697387766,0,2,1,1
sample_43_00329,-0.8976691830356405,-1.9902709339681721,0.2329413152751119,-0.58560211037851,0.033018805433939945,2,3,0,1
sample_43_00330,-0.08590234222254896,-1.2851404369018116,-2.1129454389064253,-0.1264415895731859,1.1130853859211922,1,0,2,1
sample_43_00331,-0.4545076833684601,0.1540745527478219,0.6848778984866641,-0.6700174317905332,-0.8595895062451869,1,0,0,2
sample_43_00332,-0.648845571006141,0.7954324773487698,0.41957353398723346,0.18558295848046527,-1.3371803160551599,0,2,3,2
sample_43_00333,1.8190729603668394,-0.008578949102427645,-0.32393002738734655,0.6021824630594383,0.602233037085565,2,0,2,0
sample_43_00334,-0.18132975011984181,0.5940319289602417,1.885651727323425,0.5189850738601047,-0.2849604656098076,0,2,2,2
sample_43_00335,-1.1213089638781124,-1.134884558500952,-0.855522128682403,-0.6803024737087078,-1.308058177778972,1,1,0,1
sample_43_00336,-0.3563208850171654,-0.21376931701781585,-1.1093392116740146,-1.7859862600881915,0.8511269005741636,2,2,3,1
sample_43_00337,0.6736550231319373,-0.3883598613834678,-0.027605553846186123,0.08335631097862771,0.6510563673993394,2,2,0,1
sample_43_00338,0.5001433396920477,-0.19782445778954202,-0.5073934437708411,-0.8223716296644283,0.47605615225749776,0,3,2,1
sample_43_00339,1.7376171046046782,0.040731970196373084,0.7399045984543358,1.0854475473825163,-0.09853181112429382,3,3,3,0
sample_43_00340,-1.8981886763831404,-0.7057999354633055,0.9681375962294987,-0.22964716295393833,1.0818997676532265,0,2,3,1
sample_43_00341,-0.8947927674440004,0.5130959605089718,-0.7854371228192988,-0.7328507855517911,0.6438305046394802,2,0,0,1
sample_43_00342,0.5994018626110141,-1.4107053789277486,0.7093774005658139,0.06326512104372092,0.6584917340177169,1,1,1,2
sample_43_00343,0.7386604312874535,0.20736855584699487,0.9887383589904862,-0.44590348192179535,0.9193337895224786,2,1,2,0
sample_43_00344,-2.1842517503035435,-0.1621151643807124,-0.6361608993220238,0.03965306230202214,1.4057631944915907,2,0,3,1
sample_43_00345,1.3715736439959867,1.0127539980393383,0.11530225826529525,-1.8676206222259202,0.31324264081645775,2,3,2,0
sample_43_00346,0.23034264208536676,-0.501934675385816,-0.5036650837235601,1.7020223824172347,1.148932474189925,1,0,3,2
sample_43_00347,-0.4531512583190235,0.8480469752187334,0.48394587678091905,-0.08288016990854051,-0.7200600173355178,3,1,1,2
sample_43_00348,0.10396820128847173,-0.2179717782794465,-1.8807092924345463,-0.05545950217310833,1.662727898179866,3,3,3,1
sample_43_00349,-1.2112542194451328,0.5466414864972547,0.8051274462169558,-0.5513562518088393,0.6532658417365157,3,1,2,1
sample_43_00350,2.0610128798006513,0.43223486400619143,0.16035574586828485,0.02901693943040639,1.0354027343273773,3,1,1,0
sample_43_00351,0.449271654907735,0.5798695261684967,-0.612372024871418,-0.42450513716098276,0.8962380643979281,2,1,1,1
sample_43_00352,2.2438757780000653,1.2580459483559685,0.8025161171630047,-0.7788418595386596,0.5712229684912395,0,2,3,0
sample_43_00353,-0.5723756910683854,1.2931101858738994,-0.4646558816083048,-2.1083857834285338,2.60837396880658,2,1,2,1
sample_43_00354,0.42080978158487325,-0.1780181209179191,0.5035929668459754,-1.6637114347555988,-0.35142536932862833,3,2,3,1
sample_43_00355,-0.9500145433808626,-0.9414987914535906,-0.7746259629045592,0.755528152144604,0.1811188643813018,2,2,2,1
sample_43_00356,-0.04334257314719213,-0.6345708355897239,-0.4585858497366045,-0.48602039668189917,0.3269744253508643,2,1,3,1
sample_43_00357,0.636689550438774,0.08036958361824385,-0.08800766210188173,0.8227361646744807,0.935917945479029,2,3,2,1
sample_43_00358,-0.3659855181866242,-0.22542783837760175,0.7403736986383002,1.4327598908836803,0.9502383746329868,0,0,1,2
sample_43_00359,0.6405982360360298,0.4018610584550654,-1.0755446271438989,-0.8708519714308374,0.21006898788504266,3,0,1,1
sample_43_00360,-0.3051529140873097,0.47636730375825204,0.4172361796943948,0.9106704479514055,-0.9193323671898979,1,2,1,2
sample_43_00361,0.22111470930600666,-1.6228982899286994,-0.3409558895356901,1.0135600928586233,-0.9339138853269201,0,2,1,2
sample_43_00362,-0.17083036523331874,-1.142414435957872,0.250027548368005,2.0592042318553694,-1.2785808967554435,1,2,2,2
sample_43_00363,-0.3731199588650312,0.6428597554873198,1.0970331835051514,0.43336680610150263,0.8609465328382567,3,0,0,0
sample_43_00364,-0.8435613266642663,0.18891083892495056,-0.24722366994298067,-0.9309055140467313,-0.12174363331427168,0,3,0,1
sample_43_00365,-0.7757580524637646,-1.0415000499761917,0.1795307694109421,1.9098679269027152,-1.2969396601488805,2,0,0,2
sample_43_00366,-1.1880869403873828,0.256060840399875,-1.5740690767767986,-0.7769844325060499,0.5060439056438859,2,3,1,1
sample_43_00367,-0.6327071429766378,-0.03178804306266054,1.6280767437144827,0.5996643575907271,-1.4068962217393544,1,0,3,2
sample_43_00368,-0.6045018741464369,1.7364249113996013,-0.09888906806574099,-1.3343875827813727,0.49876892868751366,3,1,0,0
sample_43_00369,0.5199673410996943,1.8422080381957808,0.4452363175216908,0.8361654092854431,1.3157829289194831,3,0,3,0
sample_43_00370,-1.583657694599334,-0.12083756329563476,-0.24094875366317045,-0.09776323973417243,-0.18558931765804804,3,1,2,2
sample_43_00371,-0.44434160958269003,0.914649662109123,-0.4864472138598899,1.3333925665094402,-0.9755884007867488,3,3,1,2
sample_43_00372,-0.6207608795848187,-2.228136065383277,-1.5187296989376056,1.913747481483804,-1.2233901018159852,3,3,3,2
sample_43_00373,0.09434940102203743,0.6786699768057454,0.4159614606986407,1.4041936609743981,2.3749779431036044,2,0,2,0
sample_43_00374,-0.2257137641180404,-0.3092792332078697,1.051231685723574,-0.6697330909965117,-1.6725390456094449,3,2,3,2
sample_43_00375,0.3120315834624694,-0.6803784918471147,-0.48073851158547465,-0.6530231214295674,-0.2627277211398538,1,2,3,1
sample_43_00376,0.26283398367867566,-0.9474620810080957,3.0128842807759733,-2.306054455708853,1.32637285738414,0,2,0,0
sample_43_00377,-0.3130758869376397,-0.731969709347371,-0.2401426231381013,0.9835206767646028,-0.3958301003524862,3,0,2,2
sample_43_00378,-0.135074250262522,-0.25174924971606105,-0.8794248745453488,1.0997487594603996,0.6514205194064686,1,1,3,1
sample_43_00379,0.19726419689967675,1.0151142390364665,0.9309386126323519,0.3003885192708884,-0.23630814414853418,2,1,2,0
sample_43_00380,-0.014394635809115205,0.5462622861174998,1.1987432800990128,0.01411642586316417,0.7208502342824036,0,2,3,0
sample_43_00381,0.6192249185986125,-1.4954839538819462,-1.3131000594861766,1.3769301392480413,-0.3535457168186838,3,3,1,2
sample_43_00382,-0.9026524235613068,1.4736583443715017,-1.374699632896569,1.2379906162117582,0.6817824749528606,1,3,3,1
sample_43_00383,0.2763750263523817,-0.9239507899882786,0.7604207945443198,-0.7637712135847883,0.541414916246286,2,3,2,0
sample_43_00384,0.19363848139395815,0.21567309460173548,-0.946743762476087,-1.3197602199898812,-0.2485911504553864,3,1,1,1
sample_43_00385,0.5859825996641558,-0.38235314572028756,-1.4807213772003651,0.40444716670169084,0.10507018536306287,1,1,0,1
sample_43_00386,0.06334815403950306,-0.09098639725757024,-1.2945778366754876,-0.715346980298244,-0.14285933219967284,3,0,1,1
sample_43_00387,0.7672686287206427,0.23737043169597674,0.17421232707916048,2.1085060661447184,0.2945019004230274,1,2,2,2
sample_43_00388,-0.7812998098792936,0.20369710831421164,-2.629372900334953,-0.06626589356011209,-0.20468856181945674,2,0,1,1
sample_43_00389,-1.5715144640630865,-1.548919412481358,0.7305696968608102,-0.29334274074015937,-0.5545394332338829,2,3,2,2
sample_43_00390,0.572087764846225,0.2742075877608498,0.7531883075120901,-0.5877880122800827,0.12175715365152376,3,0,3,0
sample_43_00391,2.063701622581363,0.41057216432967497,-0.3201073852361196,0.7919560599567189,0.6576456284528881,3,3,1,0
sample_43_00392,1.9326217437516975,-0.1882717757030708,0.2715107027748479,0.9059984918873251,0.4475719802449841,3,3,0,0
sample_43_00393,-0.3210910309031505,1.288493309316702,-2.061694346573236,0.09892162670634913,0.3196912594947132,3,1,0,1
sample_43_00394,-1.2511710689993718,0.42985571777691,-0.3189542424938515,-0.7415277213707485,-0.4048323558024775,0,2,3,1
sample_43_00395,1.764859436912154,0.5349887136274067,-2.113644465974774,0.4237426292434406,0.08495731775611144,2,0,0,1
sample_43_00396,-0.5270269802086646,-0.1625890279830693,-0.9413419994252873,0.394615799532085,-0.56842194037226,3,0,0,1
sample_43_00397,-0.2913525186067918,-1.0342423856891094,1.4804501924141769,-2.4244724758590834,-0.3300154808407398,1,0,2,0
sample_43_00398,-3.070754597686894,0.22786334076060907,-1.106232163985182,0.3831998614488109,-0.752495269073528,1,2,1,1
sample_43_00399,1.8849728673155106,1.5770144121668754,-0.7819765264301243,1.25049006485375,0.5954405701755552,1,1,0,0
sample_43_00400,0.25975607476092966,-0.9100755232914595,-0.2805307380632089,0.35988761313133527,1.2136739742698484,0,0,0,1
sample_43_00401,-0.904145336454818,0.21202833381880262,-1.4094182170548344,0.8166524294020004,0.4951941299797582,3,1,3,1
sample_43_00402,0.34395411193564823,0.3430167465250028,-0.5495489414166147,0.5354313631222868,0.33488574131098253,1,0,3,0
sample_43_00403,-0.46301751294554455,-0.6146739835868854,1.0672497344407768,-0.5316687821001157,0.6037839023660031,3,2,0,1
sample_43_00404,-0.6768771296544601,-0.6223391871180628,0.6659144756126543,1.9339753686812124,0.22555808227490015,1,3,0,2
sample_43_00405,-0.0003736283247353833,0.6971838226459157,-0.8243113997394477,0.19231004674551078,-0.4866767678838989,3,0,1,0
sample_43_00406,-1.4583368934268042,1.6900255574708927,-0.33178727742726066,-0.6776584035460068,-0.38429684784309676,2,2,3,1
sample_43_00407,-0.9727302580092136,-0.30465166375014974,-2.7548103785417815,0.2777440266901753,-1.6691739768316634,1,0,0,1
sample_43_00408,-1.9573252456140775,1.2630406415008737,0.6399963733600184,-1.315782249774232,1.1386723660323335,2,2,0,1
sample_43_00409,0.4534473509709183,-0.11816810720973514,-0.13808309866032245,-0.984612526814679,-0.44223468694280144,3,0,1,1
sample_43_00410,2.241773511352305,-0.1174071750102244,-0.7260189862351287,0.5124846349669941,0.2425568335228819,1,2,1,0
sample_43_00411,-1.0288972615542606,-0.38366942622440725,-1.1577022641138497,1.811615099025757,0.5266350384549086,3,3,3,2
sample_43_00412,-1.0100841001358618,-0.0008798708169758741,1.4947775036316548,0.2932656521275818,0.019138849122699156,0,3,1,2
sample_43_00413,0.3117894876224566,-1.0427522575480372,0.5177802305152355,-1.2464912755511592,0.3759281297358976,1,2,0,1
sample_43_00414,1.4297685669096054,-0.14137770874276023,0.5914096291644718,-0.6484798777907482,0.38835608890997436,1,1,0,0
sample_43_00415,-1.000287565281958,-2.5176625207260988,0.14329290706795011,0.6270603844999787,-0.34171731215069673,1,2,1,2
sample_43_00416,-0.7090991451742227,-0.11973840571855533,0.4629136589344677,1.4925375025212353,0.9140401856936559,3,2,2,2
sample_43_00417,0.6353827423312675,-0.8157319135356186,-0.619549104822474,-2.5107154787878314,-0.16914093832280605,2,1,3,0
sample_43_00418,0.20415702870676886,1.735542413963172,-2.956119923222842,-0.3561236898732589,-1.4309616159829421,3,0,2,1
sample_43_00419,-0.14149630178949285,-0.7460205403945602,2.2726870126037895,1.3434231554554625,0.19062214127898433,2,3,0,2
sample_43_00420,0.10856206923435519,-2.335340672579776,0.014155663157012227,-0.4291015710692182,0.6987317997829071,3,2,1,1
sample_43_00421,-0.7399561936239517,-1.1106297724343515,1.125568773009538,-0.6847163709271715,0.21462164758191035,3,0,0,2
sample_43_00422,0.590792966477068,1.9473180507964167,0.04034636489029054,0.27924354257318085,0.9329706984295583,1,2,3,0
sample_43_00423,1.213138953901366,-0.9172232084332075,0.15347168647579756,1.4190391950903003,-1.4793748014792574,0,1,3,2
sample_43_00424,0.6050972480015175,-3.3722016748355963,-0.06050660531980387,-0.5318929574746682,0.5245169404757648,3,0,0,1
sample_43_00425,0.2558560227442413,-0.08195459549586516,0.9311040726589958,-0.6008832143595007,-1.0650942077745198,2,3,3,2
sample_43_00426,-1.6791474769462102,0.10089742233807723,2.1747306778913673,0.6654133405905366,0.16405498328680507,2,3,0,2
sample_43_00427,-2.0524896169631375,1.065956412676058,1.439664351980279,-0.5694697073619509,-1.1395005138696641,0,1,2,2
sample_43_00428,-1.5418992740907003,-1.5904354018717295,0.2780697566762885,0.9338190302323227,0.33715476603732775,2,3,0,2
sample_43_00429,1.5711470314394,-0.032639361202433326,-0.34503445820383094,-0.3492694291834523,-0.10403183419577909,2,1,1,0
sample_43_00430,2.2029545982700767,0.6001700747059278,0.7934267627851797,1.5599089638386519,-0.7766573040242576,1,2,2,2
sample_43_00431,2.3159432117998175,-0.9565202939963624,0.778326961815906,1.4886703411883646,0.20930736119082008,1,3,2,0
sample_43_00432,0.577149407771274,-0.3895280335743198,-0.46826079319145764,0.22356414710588085,-0.29651211190531,2,3,2,1
sample_43_00433,-0.09094254756087151,0.29402290052126817,0.6558543055342966,0.16763527283827329,-1.1275738030449192,3,1,1,2
sample_43_00434,-0.1202154439442332,-0.6962503920071372,0.2968413502106948,0.6948554175529527,0.4897501499777154,2,1,1,2
sample_43_00435,0.1644695698882179,0.4298605152636194,-0.6421554796624347,1.5994128488786157,1.1546861530337877,2,3,3,2
sample_43_00436,-0.7333735393769406,-0.14421667264551716,0.4516441101768607,0.4324746968038623,0.014545112628055714,3,0,1,2
sample_43_00437,-1.1184249378030373,1.0375307875464925,0.49238756097353936,-0.2886254225955998,-0.37619718224146503,3,1,3,1
sample_43_00438,-0.9987441533609506,-1.6147008191303112,0.08137713138607611,1.5650451277140638,0.9675898933573416,2,3,1,2
sample_43_00439,0.23018742587905025,0.9681344375716339,0.010865440572630947,-1.4622025569812913,-1.9968517494300504,3,3,0,0
sample_43_00440,1.0740485616979494,-1.071441906518123,0.7966464006545185,-0.09624770554602309,0.44972660626370675,3,1,0,0
sample_43_00441,-0.061453289501877464,1.5988530796165537,0.16374055957312422,-0.2768950022186916,0.8930727340923175,0,1,0,0
sample_43_00442,1.1413746292476274,0.31989834701187925,-0.5495326114538419,-1.9724299924072684,0.4306643964171362,2,0,0,0
